employee_id,first_name,last_name,email,department,position,hire_date,salary,performance_score,training_hours,projects_completed,sick_days,vacation_days,manager_id,years_experience,education_level,remote_work_days,satisfaction_score
EMP00256,FirstName256,LastName256,firstname256.lastname256@company.com,Sales,Director,2022-12-12 17:39:08.991954,95770.84164425996,6.574203716475836,41.4588092153645,10,5,6.68401686939902,,0.7541442539920991,PhD,2.7497987949047644,8.789105709112006
EMP00257,FirstName257,LastName257,firstname257.lastname257@company.com,Sales,Junior,2024-08-01 17:39:08.991956,55194.278119217284,10.115589104079667,28.11579066844103,9,4,14.093101759760238,EMP00937,11.967524498066277,Associates,2.120818511694637,4.431789740185647
EMP00258,FirstName258,LastName258,firstname258.lastname258@company.com,Operations,Lead,2024-06-24 17:39:08.991957,242546.41756665942,8.156475948881729,59.15341217507044,9,2,14.209934698098081,EMP00454,2.619523447651559,Bachelor,3.284980890828321,9.149046672342363
EMP00259,FirstName259,LastName259,firstname259.lastname259@company.com,Operations,Lead,2020-07-02 17:39:08.991959,58768.05525911119,6.405985644149369,34.90354782990597,10,2,13.946195539961627,EMP00150,6.506760160266354,Master,0.8379977925719295,4.448481792502612
EMP00260,FirstName260,LastName260,firstname260.lastname260@company.com,Sales,Senior,2016-01-16 17:39:08.991960,56452.332473579576,5.419154704102056,46.780116398834636,5,6,10.193643683492708,EMP01015,8.02945140974118,Bachelor,2.0880624021547076,6.511890812464245
EMP00261,FirstName261,LastName261,firstname261.lastname261@company.com,Operations,Lead,2022-02-05 17:39:08.991962,56738.80402946858,10.322262982720444,39.12532226933203,4,5,12.092283057698568,EMP01312,7.30143451567461,High School,1.0039845596800228,7.5893957548106865
EMP00262,FirstName262,LastName262,firstname262.lastname262@company.com,Finance,Manager,2024-08-25 17:39:08.991963,43933.201902966066,7.857598068326645,31.91214885439764,12,5,6.232477560267763,EMP00093,3.403195698778544,Bachelor,1.983680197819456,7.039297683625915
EMP00263,FirstName263,LastName263,firstname263.lastname263@company.com,Engineering,Junior,2024-01-28 17:39:08.991965,60919.034849889715,6.847042520077398,28.604080314404037,2,8,8.668239130980524,EMP00422,5.98956515983715,High School,3.3546986514450445,7.386976389197515
EMP00264,FirstName264,LastName264,firstname264.lastname264@company.com,Finance,Junior,2023-01-14 17:39:08.991966,79816.97205867564,7.794847443726687,22.761069938044653,11,6,13.174975241453764,EMP00239,9.483931761585186,Master,2.715615057147629,5.43253621710871
EMP00265,FirstName265,LastName265,firstname265.lastname265@company.com,Marketing,Director,2024-02-11 17:39:08.991968,52215.297985956975,6.874745510001695,34.346440580071324,6,3,18.03608084856823,EMP00010,8.766032542877396,Associates,1.3919230590971259,6.564280375902106
EMP00266,FirstName266,LastName266,firstname266.lastname266@company.com,Engineering,Manager,2019-01-03 17:39:08.991969,78142.29900397515,8.262926591950764,41.02580245391249,9,6,16.12568275533511,EMP01351,11.609619932901765,PhD,2.074796139783911,4.834858226302327
EMP00267,FirstName267,LastName267,firstname267.lastname267@company.com,Sales,Manager,2016-05-12 17:39:08.991971,88245.89074649844,4.957129064079972,43.437163916542275,12,7,18.43438467724882,EMP00678,0.28835618646255345,PhD,1.7811372320985364,9.794694501440915
EMP00268,FirstName268,LastName268,firstname268.lastname268@company.com,sales,Director,2016-02-23 17:39:08.991972,71551.23396524828,6.8973533552370805,40.47378341475217,6,3,16.633682996565614,EMP00799,11.347479409188171,Bachelor,1.154751925785822,6.7631266414726126
EMP00269,FirstName269,LastName269,firstname269.lastname269@company.com,Sales,Director,2019-12-19 00:00:00,45237.371031308554,5.915016331473999,37.0502343098425,11,8,21.917013496618775,EMP00762,15.077826660917964,Master,1.3602323968682466,4.897413287329885
EMP00270,FirstName270,LastName270,firstname270.lastname270@company.com,HR,Junior,2025-06-10 17:39:08.991975,31020.955464274026,7.381578127462331,11.858181085714282,7,7,11.165950646976395,EMP00824,12.988357561862065,Master,1.2056748437198472,10.538700056777117
EMP00271,FirstName271,LastName271,firstname271.lastname271@company.com,Marketing,Manager,2022-08-12 17:39:08.991977,95235.12158773631,6.066065546810177,57.447157244957886,6,4,17.297990111106763,,-2.4952817510269725,PhD,2.984454760692701,6.052659121393071
EMP00272,FirstName272,LastName272,firstname272.lastname272@company.com,Finance,Lead,2020-05-12 17:39:08.991978,113579.21368380591,6.601556060602716,16.9892985784608,9,9,16.27744977553118,EMP00505,8.708454252354482,High School,1.76411317562059,8.515386508038578
EMP00273,FirstName273,LastName273,firstname273.lastname273@company.com,Operations,Lead,2021-03-01 17:39:08.991979,110248.1751665595,6.674567802974844,47.578351232094896,11,7,15.201152741015976,EMP00529,8.359028226062307,,1.7445374118657768,5.976654091546863
EMP00274,FirstName274,LastName274,firstname274.lastname274@company.com,Marketing,Junior,2018-03-08 17:39:08.991981,82533.10981804795,7.887244471719166,58.532788291655166,4,4,12.164750314701148,EMP00866,4.368360449729416,Bachelor,1.531149463740309,7.161474150728112
EMP00275,FirstName275,LastName275,firstname275.lastname275@company.com,HR,Lead,2024-06-08 17:39:08.991982,82753.1764068325,6.926870524946464,57.95774101043613,8,5,11.285020247939325,EMP01455,13.348462857955202,PhD,3.9534682235143674,8.361934363812559
EMP00276,FirstName276,LastName276,firstname276.lastname276@company.com,HR,Lead,2023-07-14 17:39:08.991984,69541.67411096931,5.977666797889239,51.99025406652576,9,1,12.932330163772848,EMP01283,10.99088358957453,High School,0.5647531523590077,6.571977067295843
EMP00277,FirstName277,LastName277,firstname277.lastname277@company.com,Marketing,Manager,2024-09-18 17:39:08.991985,69106.96476979673,8.119056245395399,41.117820702215816,7,4,8.200853095815745,EMP01339,9.234728769572776,Bachelor,1.3956024083471867,8.047149846627518
EMP00278,FirstName278,LastName278,firstname278.lastname278@company.com,HR,Manager,2018-10-03 17:39:08.991986,56804.25896298719,10.628514223071807,26.451677551221376,9,9,8.796623481375724,EMP00559,3.410712776672018,High School,1.9408906988762706,9.295873319476069
EMP00279,FirstName279,LastName279,firstname279.lastname279@company.com,Operations,Senior,2022-01-12 00:00:00,53843.01921256077,6.96387010078819,19.029307294585028,13,5,14.790841385930058,EMP00021,8.21536789148488,Associates,1.8594602514738194,5.122259597661837
EMP00280,FirstName280,LastName280,firstname280.lastname280@company.com,IT,Manager,2015-12-18 17:39:08.991989,28195.360653347623,9.45375301397556,40.541661039140806,6,5,14.799923070532204,EMP00848,14.09846648992078,Bachelor,2.750019698217203,3.585519785243171
EMP00281,FirstName281,LastName281,firstname281.lastname281@company.com,Sales,Senior,2022-11-11 17:39:08.991991,92498.09651970575,5.180750915500111,29.80878974775871,5,4,14.4035126207513,EMP00389,16.20150956625053,High School,4.5428517272654885,6.151333814070618
EMP00282,FirstName282,LastName282,firstname282.lastname282@company.com,Finance,Manager,2020-02-10 17:39:08.991992,88768.44155269746,6.355655953941311,32.31073103741163,11,8,7.606265652609974,EMP01000,6.093891361203289,PhD,0.22392611086313652,8.791943998452764
EMP00283,FirstName283,LastName283,firstname283.lastname283@company.com,HR,Director,2018-05-22 17:39:08.991994,65523.10470014942,9.4426299503156,50.37354330552304,10,5,7.554110318006143,EMP00022,5.324449063333775,Associates,0.8576142595552609,5.9736686232103535
EMP00284,FirstName284,LastName284,firstname284.lastname284@company.com,Finance,Manager,2020-12-12 17:39:08.991995,106411.48385468558,7.828002186851558,37.29435957405839,12,3,11.941551360873682,EMP00810,10.006226200240228,High School,2.0002396629539505,9.332094228190059
EMP00285,FirstName285,LastName285,firstname285.lastname285@company,Sales,Senior,2015-10-26 17:39:08.991997,130851.84201634346,6.423446543587042,28.729684435390585,5,5,24.844587615782057,,2.2633077417056873,PhD,2.4219765719926256,8.17616997571833
EMP00286,FirstName286,LastName286,firstname286.lastname286@company.com,Operations,Lead,2019-03-19 17:39:08.991998,37779.053538025364,-3.342132608618551,84.79984966193916,10,3,10.110614033405975,EMP00264,-2.4650406888697334,Associates,0.8478295235473972,8.307945198385337
EMP00287,FirstName287,LastName287,firstname287.lastname287@company.com,Marketing,Manager,2016-07-15 17:39:08.991999,89174.87767369735,5.946492582758223,34.95110690044727,11,2,18.41676430071636,EMP00457,6.293070793430861,Master,2.2805608415837697,6.740017475455159
EMP00288,FirstName288,LastName288,firstname288.lastname288@company.com,Operations,Lead,2022-03-18 17:39:08.992001,74466.05500996075,7.5977878022632055,51.70362180879453,8,9,12.592132555038665,,10.538564257243705,Master,1.2822533797704845,5.723269087017854
EMP00289,FirstName289,LastName289,,Sales,Lead,2024-05-31 17:39:08.992002,115254.61644924783,8.904649033497936,50.40981085218523,7,1,8.902140617709914,EMP00326,3.857382590192837,Associates,2.4615344971949518,6.595300148386114
EMP00290,FirstName290,LastName290,duplicate@company.com,Finance,Manager,2022-09-03 17:39:08.992004,62005.72381593073,8.046950090325128,33.74466091853714,3,8,14.843803402783735,EMP01001,10.945895126438263,High School,2.0083003917804763,7.032102954956982
EMP00291,FirstName291,LastName291,firstname291.lastname291@company.com,Engineering,Manager,2019-01-26 17:39:08.992005,101551.55044312347,12.490928890999413,29.64444403116113,5,2,11.162370648857088,,5.914076453638851,High School,2.3525787818499833,6.980226293736607
EMP00292,FirstName292,LastName292,firstname292.lastname292@company.com,Marketing,Director,2022-04-18 17:39:08.992006,92220.09511437592,6.65262676643816,15.51280382998425,9,3,15.731665494378976,EMP00343,10.3760529435288,Bachelor,2.5324950457740227,7.1975876986016925
EMP00293,FirstName293,LastName293,firstname293.lastname293@company.com,HR,Senior,2024-12-16 17:39:08.992007,103821.32431249501,8.541452477090186,43.67183942149274,13,5,15.521018072157855,EMP00526,10.655988845595324,High School,2.6567687730048837,6.371286766722086
EMP00294,FirstName294,LastName294,,Engineering,Manager,2022-10-19 17:39:08.992009,56889.26639773887,8.819626721561772,40.53323843804102,12,8,5.211723873372039,EMP01465,13.017619150960762,High School,0.5097425649011331,6.223596062298281
EMP00295,FirstName295,LastName295,firstname295.lastname295@company.com,Sales,Lead,2016-02-12 17:39:08.992010,65359.11073358796,7.171101142499669,21.81671788476476,11,5,17.545820224619533,EMP00816,4.01563970903821,Master,2.2008312987930956,9.233904654859616
EMP00296,FirstName296,LastName296,firstname296.lastname296@company.com,Finance,Lead,2016-11-28 17:39:08.992011,88186.46502770991,6.099084283927149,59.02719968009068,2,2,10.14998683066943,EMP00587,3.6098522272186786,Master,2.9948278083627877,5.145799770798124
EMP00297,FirstName297,LastName297,firstname297.lastname297@company.com,Finance,Manager,2025-05-02 00:00:00,103287.07765078163,9.241437414421661,49.37122203114767,8,8,15.94345070907073,EMP01168,2.503453472062877,High School,2.400207297893458,6.607102451385964
EMP00298,FirstName298,LastName298,firstname298.lastname298@company.com,Finance,Senior,2016-08-20 17:39:08.992014,80545.94777790736,6.741899100112155,40.30147824419065,6,9,15.388479772109482,EMP00245,9.667285568220658,PhD,1.2409319406975772,10.058696292898027
EMP00299,FirstName299,LastName299,firstname299.lastname299@company.com,Sales,Lead,2015-10-10 17:39:08.992015,27534.130051079057,8.465513788569877,34.46575312038659,7,6,21.294489007921563,EMP00414,14.270997632567362,Master,1.9877658542360033,6.725857841673601
EMP00300,FirstName300,LastName300,firstname300.lastname300@company.com,Marketing,Director,2021-05-06 17:39:08.992016,104652.77169304778,8.141485844102064,36.78867678675983,10,10,14.752650253626726,EMP01137,13.370923032172483,High School,1.8883838976174343,8.751428351467192
EMP00301,FirstName301,LastName301,firstname301.lastname301@company.com,HR,Lead,2023-04-24 17:39:08.992018,107395.27053558735,7.688570146487512,22.27494523649827,8,8,16.20503342590056,EMP00412,2.6542982037752836,Master,1.9171353079942153,5.929677638643145
EMP00302,FirstName302,LastName302,,Engineering,Senior,2023-08-07 17:39:08.992019,61270.62652157325,9.52171415224648,30.91605441819073,11,10,8.493734384650635,EMP00074,8.902692216071491,High School,1.7395995644783417,4.9700979755180565
EMP00303,FirstName303,LastName303,firstname303.lastname303@company.com,Sales,Junior,2023-12-05 17:39:08.992020,96270.10478428952,8.004376906466927,50.84929259798311,5,8,21.24095337361394,EMP00224,13.605370930441335,Associates,1.807495616734876,10.591940605509084
EMP00304,FirstName304,LastName304,firstname304.lastname304@company.com,Finance,Director,2022-08-03 17:39:08.992022,87302.41361494387,8.441755009315866,37.576783059195876,9,5,17.190353501256393,EMP00078,9.997775844458829,Master,2.5709178384135596,4.98843565554378
EMP00305,FirstName305,LastName305,firstname305.lastname305@company.com,HR,Director,2025-03-27 17:39:08.992023,52715.75397093815,8.106249201825387,72.12259035031353,2,3,11.970265069868486,EMP00378,0.9530133364876332,High School,0.3885306624656659,7.024067908544658
EMP00306,FirstName306,LastName306,duplicate@company.com,Finance,Junior,2023-06-18 17:39:08.992024,97208.05098959518,7.614299503651249,30.989970627108562,5,5,20.506772515552335,,17.023341746669526,Master,1.5108545212409612,10.097963408048074
EMP00307,FirstName307,LastName307,firstname307.lastname307@company.com,Sales,Director,2023-10-23 17:39:08.992025,73923.19244155596,6.928479804048606,38.711106147048085,11,7,18.38660524247924,EMP00139,13.899202038455245,PhD,1.2030063300063776,4.709012177565946
EMP00308,FirstName308,LastName308,firstname308.lastname308@company.com,Finance,Director,2017-08-23 17:39:08.992027,41047.5868802385,11.472240116098897,47.21221203985876,8,8,13.501756629212865,EMP01261,7.538729099364093,Associates,2.7771271457029307,8.299419043686735
EMP00309,FirstName309,LastName309,,Sales,Director,2017-01-07 17:39:08.992028,97460.77030612764,-4.690715257313831,49.32902657948157,10,3,5.571689900515455,EMP00293,7.4165209258955,High School,1.6871714743223691,8.055714967032477
EMP00310,FirstName310,LastName310,firstname310.lastname310@company.com,Finance,Lead,2023-01-01 17:39:08.992029,127870.0365232468,8.206272906477578,36.21836521475056,7,4,15.556218060745381,EMP00085,8.619238930137476,Associates,1.5444335501919557,7.0181085008742565
EMP00311,FirstName311,LastName311,firstname311.lastname311@company.com,Sales,Lead,2021-08-11 17:39:08.992030,17418.692248222145,8.395745260799261,29.43767955870577,10,4,13.631505423684462,EMP01032,14.738854478234352,High School,1.665464075314464,10.577582350738163
EMP00312,FirstName312,LastName312,,Finance,Manager,2015-08-19 17:39:08.992032,82645.42875809524,13.164365776918018,35.56872321411374,7,6,24.04124390213549,EMP00388,5.3799945769014075,Associates,1.4669484461083986,7.540271061416167
EMP00313,FirstName313,LastName313,firstname313.lastname313@company.com,HR,Manager,2021-06-06 17:39:08.992033,81658.80539674191,6.748442669476616,46.47999437998643,5,0,17.011470640796144,EMP01485,15.660683399957493,Associates,3.2813592517618426,7.238903086600056
EMP00314,FirstName314,LastName314,firstname314.lastname314@company.com,HR,Lead,2016-04-24 17:39:08.992034,46146.086594722045,5.122818876441552,36.04206218008604,8,2,9.235879633059188,EMP01165,6.635404658929747,Bachelor,1.8763218790766034,5.3247028018658975
EMP00315,FirstName315,LastName315,firstname315.lastname315@company.com,Finance,Director,2021-10-31 17:39:08.992035,100658.68476313153,6.886362462706154,,7,5,19.56972948067989,,13.865678869529088,High School,2.8416240259632333,6.8855722378925
EMP00316,FirstName316,LastName316,firstname316.lastname316@company.com,Finance,Senior,2022-05-24 17:39:08.992037,47704.28244130483,6.965965424451595,35.70324960851223,8,2,10.215806141384377,EMP00514,7.3137728950429,Master,1.6872271801301675,8.222711033301351
EMP00317,FirstName317,LastName317,firstname317.lastname317@company,Sales,Junior,2023-04-09 17:39:08.992038,77111.11006281931,8.159590417226651,43.72900526346128,11,4,14.528286073213001,EMP00718,10.81316076393054,Master,3.4008963316960665,8.705328207268922
EMP00318,FirstName318,LastName318,firstname318.lastname318@company.com,Sales,Manager,2018-02-18 17:39:08.992039,56286.4581889552,7.12153297984952,40.62387721016726,10,7,14.59322572551391,EMP01320,5.278974034394892,Master,3.141266149987576,8.438866710181646
EMP00319,FirstName319,LastName319,firstname319.lastname319@company.com,Sales,Director,2010-08-10 17:39:09.003468,49354.7649555687,8.597906776759947,36.83211856338984,10,4,10.770201897046949,,25.0,,1.9426322601951642,3.6890098906619255
EMP00320,FirstName320,LastName320,firstname320.lastname320@company.com,Marketing,Manager,2018-12-12 17:39:08.992041,84281.12457575537,6.348949495895818,53.154380240180885,6,5,5.589441962409901,EMP00598,9.314776813314232,PhD,2.6412871786463703,6.922463305196229
EMP00321,FirstName321,LastName321,firstname321.lastname321@company.com,Finance,Senior,2021-09-07 17:39:08.992043,57207.330487197316,8.36649568942324,24.829093427497696,8,6,17.89801779371171,EMP00462,9.994237619212724,Master,2.218670932904819,5.420650710313398
EMP00322,FirstName322,LastName322,firstname322.lastname322@company.com,Operations,Director,2023-11-30 17:39:08.992044,107012.01748217846,5.319428696827712,75.51370274894725,1,8,15.90015316745933,EMP00399,-0.9391963641808769,Associates,1.977968985148625,4.080186973423465
EMP00323,FirstName323,LastName323,firstname323.lastname323@company.com,Finance,Lead,2017-05-11 17:39:08.992045,75546.30928006727,7.492106679449372,29.83064637915619,6,5,12.557453524998195,EMP01477,4.84745939243227,Master,1.699198113010247,5.817113482887878
EMP00324,FirstName324,LastName324,firstname324.lastname324@company.com,Finance,Senior,2024-05-25 17:39:08.992047,96506.21346612184,6.283363107059032,47.14357587201997,9,5,9.11931295670825,EMP00903,12.827458636268464,Bachelor,2.0513987746364832,6.13744164503011
EMP00325,FirstName325,LastName325,firstname325.lastname325@company.com,Finance,Manager,2020-04-04 17:39:08.992048,94957.67329981232,6.9589842559178985,43.17426308625394,10,3,20.8185090153594,,3.993307414440918,Associates,2.0016977879369096,5.089006848184637
EMP00326,FirstName326,LastName326,firstname326.lastname326@company.com,Sales,Director,2017-12-03 17:39:08.992049,104723.15603843734,4.423112823560475,39.700191849564554,10,7,10.844125084099709,EMP01083,13.773684811660972,High School,1.2738332437700706,7.0463427951588615
EMP00327,FirstName327,LastName327,firstname327.lastname327@company,Sales,Director,2023-01-19 17:39:08.992050,67732.99475789456,-3.3603846196222413,59.818169757253536,7,6,10.568651304973052,EMP00330,4.858522203986631,Associates,2.3830589506594775,8.475405548872379
EMP00328,FirstName328,LastName328,firstname328.lastname328@company.com,Marketing,Junior,2025-01-28 17:39:08.992052,71955.8695859902,6.927562733524502,69.19064444059806,12,3,11.454513457017725,EMP00651,8.791221958733818,Bachelor,0.8223974197113173,7.976943695192822
EMP00329,FirstName329,LastName329,duplicate@company.com,Sales,Junior,2022-12-02 17:39:08.992053,52804.304814797455,7.333121922357168,28.30228760082435,8,8,15.982930476592463,,6.172439128978865,High School,2.1883821080458103,6.129546357948131
EMP00330,FirstName330,LastName330,firstname330.lastname330@company.com,Operations,Junior,2015-10-27 17:39:08.992054,78490.95689321778,8.125283663967096,28.600422241759638,8,4,13.845346458042101,EMP00840,14.946109146961788,Master,1.173959329941153,8.662667671274987
EMP00331,FirstName331,LastName331,firstname331.lastname331@company.com,Finance,Lead,2017-03-25 17:39:08.992055,55016.90644680049,6.403664811620458,48.132638578928095,9,9,26.032869440682443,EMP00036,18.016977045188465,Associates,3.3672740851498286,5.733572883761141
EMP00332,FirstName332,LastName332,firstname332.lastname332@company.com,Finance,Director,2020-10-17 17:39:08.992057,103395.12168631998,6.760732331809499,39.275413507125286,4,3,20.677483929833674,EMP00348,4.42909591653207,Bachelor,2.740481082032919,10.155579942331716
EMP00333,FirstName333,LastName333,firstname333.lastname333@company.com,Engineering,Director,2020-03-01 17:39:08.992058,52088.6101832091,4.8497557008450976,32.5303696087339,7,4,6.758539587581435,EMP00659,8.677006959124348,High School,2.3020405237475132,7.413848623262207
EMP00334,FirstName334,LastName334,firstname334.lastname334@company.com,Sales,Manager,2022-12-20 17:39:08.992059,64110.22039059076,7.014298361188268,35.754642101118094,5,7,15.623924406905244,EMP00294,2.9034298062874084,PhD,2.611403013393873,8.731764603151474
EMP00335,FirstName335,LastName335,firstname335.lastname335@company.com,Engineering,Lead,2016-06-17 17:39:08.992060,88623.94744724635,9.812935682480092,32.517749062376446,8,8,20.300737219703628,EMP01402,3.456400264926468,Associates,2.600898436945205,6.070190664297473
EMP00336,FirstName336,LastName336,firstname336.lastname336@company.com,Finance,Junior,2023-11-21 17:39:08.992062,87615.6661399009,7.909536580853558,23.20044780205365,7,4,15.994521189052726,EMP00781,13.241277242462246,Associates,2.6611433413579393,6.5255254275557695
EMP00337,FirstName337,LastName337,firstname337.lastname337@company.com,Sales,Director,2025-02-19 17:39:08.992063,46375.43532576174,5.244609210094228,44.0843368986934,7,6,9.07958578530472,,7.7099379842291675,Master,0.40648386145891213,7.200786967696995
EMP00338,FirstName338,LastName338,firstname338.lastname338@company.com,Finance,Junior,2019-04-09 17:39:08.992064,59989.41526966815,8.13547860590721,40.78704449427803,10,5,18.459950065900415,,8.399217237223324,PhD,1.4389798761930812,6.7656315581245146
EMP00339,FirstName339,LastName339,,Engineering,Senior,2024-01-15 17:39:08.992065,67300.3430124606,14.537117761497155,33.20345139238929,9,11,14.63609860692941,EMP01162,9.682283445670425,Master,1.3719915959521276,6.2252481111431655
EMP00340,FirstName340,LastName340,firstname340.lastname340@company.com,Engineering,Lead,2019-07-14 17:39:08.992066,70795.60883155934,-3.7649660553619184,11.447897712081446,7,6,12.737461472530393,EMP00460,4.753280687295994,PhD,1.27475135949839,4.360740188923192
EMP00341,FirstName341,LastName341,firstname341.lastname341@company.com,HR,Junior,2023-04-27 17:39:08.992068,79926.63691805184,7.1766888317814885,35.02173615181526,12,4,15.454549589155556,EMP00073,1.1099655617296407,High School,3.6184893812260612,5.800202398950407
EMP00342,FirstName342,LastName342,firstname342.lastname342@company.com,HR,Lead,2016-05-10 17:39:08.992069,93869.46905204296,7.223385300681996,69.39744500215801,9,8,15.444626740858059,EMP00152,2.7247059673290837,High School,1.9669083103794964,4.789876609938012
EMP00343,FirstName343,LastName343,firstname343.lastname343@company.com,Sales,Director,2025-02-25 17:39:08.992070,71484.35077322583,7.682301106719403,,7,6,9.796763020882208,,4.887782022215142,Associates,3.0027290571630583,3.583635765853156
EMP00344,FirstName344,LastName344,firstname344.lastname344@company.com,Sales,Senior,2016-01-15 17:39:08.992071,77338.25329803169,7.6708775283789725,35.472868830095116,8,6,7.082170897829259,EMP00976,14.840888303335008,Associates,1.8604457840808393,7.391768219504224
EMP00345,FirstName345,LastName345,firstname345.lastname345@company.com,Sales,Manager,2018-01-28 17:39:08.992073,55370.8804951776,8.447675885604244,32.75469311726021,5,4,25.935415680463294,EMP01321,9.521288968973836,High School,1.2946416149850508,5.467884665434169
EMP00346,FirstName346,LastName346,,Sales,Senior,2018-12-26 17:39:08.992074,112535.2405236114,7.310014483561607,49.29025293477556,3,9,11.597597181352876,EMP01405,7.936663325891672,PhD,2.0516596144259536,9.454331850933645
EMP00347,FirstName347,LastName347,firstname347.lastname347@company.com,Sales,Lead,2021-05-13 17:39:08.992075,85293.80099255766,,56.10753451483706,10,2,13.883706348497096,EMP00921,1.033594914792489,Master,1.6013325693782903,5.568212713018729
EMP00348,FirstName348,LastName348,firstname348.lastname348@company.com,Sales,Senior,2020-06-07 17:39:08.992076,67874.07299875793,4.616012820806784,30.16574340585826,6,5,16.602614061219892,EMP00487,1.0018495109221621,High School,3.2767354242918305,5.255375349534383
EMP00349,FirstName349,LastName349,firstname349.lastname349@company.com,Operations,Director,2020-10-10 17:39:08.992077,105730.65269209906,5.7757984857553115,17.430191024310208,10,8,17.311491300796277,EMP01255,4.77118329049737,High School,0.38029883692691535,9.061439897742165
EMP00350,FirstName350,LastName350,firstname350.lastname350@company.com,Sales,Lead,2019-05-23 17:39:08.992079,84261.52653001924,9.730026462612958,34.88808929847516,8,9,13.342897716972836,EMP01304,6.7479832333458605,Bachelor,2.8319914579224936,8.156723268542816
EMP00351,FirstName351,LastName351,firstname351.lastname351@company.com,Engineering,Lead,2021-09-21 17:39:08.992080,80498.68604699791,6.784091889456989,32.12627305055668,8,2,15.249754580210329,EMP00314,4.24821504442788,Associates,2.077776125422396,8.967398812589613
EMP00352,FirstName352,LastName352,firstname352.lastname352@company.com,Engineering,Director,2016-08-16 17:39:08.992081,75119.61799779427,8.334523454098527,36.87176680446911,9,8,17.533747577833903,EMP00738,3.938595084684666,PhD,1.8533778874645588,6.489372192316363
EMP00353,FirstName353,LastName353,firstname353.lastname353@company.com,Engineering,Junior,2023-10-23 17:39:08.992082,100400.02556409815,7.303740540633017,57.909280794476636,13,0,12.174756000208554,EMP00588,5.295125436076643,Master,1.877585250912594,3.7465746403335416
EMP00354,FirstName354,LastName354,firstname354.lastname354@company.com,Operations,Manager,2016-09-09 17:39:08.992084,115327.87979829007,8.917661458768618,24.64774109143937,7,4,10.516574279793668,EMP00358,4.549143881257075,Bachelor,2.3972698074904573,8.234089709980738
EMP00355,FirstName355,LastName355,firstname355.lastname355@company.com,Finance,Senior,2017-07-29 17:39:08.992085,99977.16123937989,8.119770964694029,46.32992836696065,6,3,11.84491949160188,EMP00796,6.912542004831997,Bachelor,1.8738583914723606,8.803815683279897
EMP00356,FirstName356,LastName356,firstname356.lastname356@company.com,Marketing,Manager,2016-07-23 17:39:08.992086,75811.4742174666,11.456578937969342,46.427992156734135,5,4,25.269629926053266,EMP00329,8.905802337344262,High School,2.960685596617827,6.415703413814685
EMP00357,FirstName357,LastName357,firstname357.lastname357@company.com,Finance,Manager,2024-03-01 17:39:08.992087,108485.78241228552,7.463879793977779,47.559420994425444,8,6,17.790794697893286,EMP00043,11.816298975407564,Associates,0.21119943992149381,10.200263074358563
EMP00358,FirstName358,LastName358,firstname358.lastname358@company.com,Sales,Director,2024-10-07 17:39:08.992088,68483.24666597966,6.873488952025584,50.43350853894516,8,7,10.85868377067564,EMP00615,2.543807908367261,,1.4686210370693877,8.080556428296976
EMP00359,FirstName359,LastName359,firstname359.lastname359@company.com,Marketing,Junior,2016-08-31 17:39:08.992090,52949.519202709525,9.417153765416998,11.668499078079837,9,7,16.140033950094704,EMP00942,,Bachelor,1.146699461068817,7.026710111427495
EMP00360,FirstName360,LastName360,firstname360.lastname360@company.com,Engineering,Manager,2021-01-20 17:39:08.992091,95246.5612999912,8.51978529502718,49.071859692174364,11,4,14.846672733564702,EMP01109,18.12368783043359,Bachelor,0.5384815653367625,8.200828620449379
EMP00361,FirstName361,LastName361,firstname361.lastname361@company.com,Engineering,Lead,2024-02-03 17:39:08.992092,111012.70505790987,6.286028974797295,39.84770682815851,8,4,19.008126693017907,EMP00824,6.289575353760446,Master,2.2366475314810756,5.242718567792951
EMP00362,FirstName362,LastName362,firstname362.lastname362@company.com,HR,Junior,2020-10-26 17:39:08.992093,74992.47942953452,8.810999120985,29.652125586095714,2,6,24.661465731028137,EMP01284,7.8767361604530635,High School,3.421070709157462,7.240625857676611
EMP00363,FirstName363,LastName363,firstname363.lastname363@company.com,Sales,Director,2017-01-28 17:39:08.992094,116209.11846675092,7.803918527992509,64.80014683725572,8,5,12.57237418054686,EMP00832,,High School,2.4088544425043663,4.3304180825213905
EMP00364,FirstName364,LastName364,firstname364.lastname364@company.com,Sales,Manager,2015-11-14 17:39:08.992096,38739.2351114694,7.630610501417249,53.39300320989621,6,5,12.54985865779718,EMP00856,11.37653378469701,PhD,1.6535368793717593,7.344938308944413
EMP00365,FirstName365,LastName365,firstname365.lastname365@company.com,HR,Director,2015-09-13 17:39:08.992097,72691.08471418447,8.154592625062232,27.840803507895,14,5,15.099972874529264,EMP00927,4.554526649156191,Master,2.802301173352938,7.360409995962608
EMP00366,FirstName366,LastName366,firstname366.lastname366@company.com,Finance,Senior,2017-09-25 17:39:08.992098,53668.89428354541,8.716798346703094,32.854130574869465,8,3,12.817900057686607,EMP00796,18.068141151011154,Associates,2.525663182423731,7.419874679880882
EMP00367,FirstName367,LastName367,firstname367.lastname367@company.com,HR,Director,2016-01-03 17:39:08.992099,53182.38898066315,7.785058154130961,56.197153228383534,12,6,11.358884192593049,EMP00692,5.461519939382758,High School,1.0731547613928918,6.693730695236211
